Unnamed: 0,ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Feature_Category,Year,Month,Day,Hour,Minute,Second,Hour_Category,Weekday,Precipitation(in)_positive,Pressure(in)_positive
5286462,502,0,2,2022-01-14 21:13:21,742,35.13705611212189,-90.09266495661691,35.12486611212189,-90.0719149566169,1.444,518,764,517,52,1,706,0,0,22,737,-0.6333333333333333,-0.7666666666666667,0.08275862068965517,6472.296439229233,0.0,1,0.2857142857142857,0.0,6,1,1,1,1,4,2022,1,14,21,13,21,3,0,1.0,7.767441860465121
7045111,1089,0,2,2020-06-17 17:55:15,228,34.93918,-82.33445999999998,34.93918,-82.33445999999998,0.0,218,341,481,89,33,288,0,1,131,228,0.0,0.0,0.6344827586206897,4482.282392450583,0.0,18,-0.14285714285714285,0.0,3,0,0,0,0,10,2020,6,17,17,55,15,2,6,1.0,7.224806201550392
5012626,433,0,2,2022-02-28 12:46:00,802,38.93328309040578,-84.31340575177997,38.94518309040578,-84.33202575177997,1.295,571,529,50,32,15,579,0,1,155,797,-0.6333333333333333,-0.6333333333333333,-0.41379310344827586,6407.024157783866,0.0,0,-1.1428571428571428,0.0,6,0,0,0,0,10,2022,2,28,12,46,0,2,1,1.0,7.751937984496129
6904526,1019,0,2,2020-12-06 15:42:22,333,29.705605,-95.486739,29.70560200000001,-95.48727,0.032,364,226,213,93,35,764,0,0,193,333,-0.1,-0.1,-0.5793103448275863,7298.06868634849,0.0,9,0.7142857142857143,0.0,6,0,0,0,0,0,2020,12,6,15,42,22,2,3,1.0,7.953488372093027
6826088,989,0,2,2020-12-22 15:21:00,366,37.587195,-122.348399,37.58723,-122.350109,0.094,827,550,48,202,3,1019,0,3,302,365,-0.3,-0.3,-0.13793103448275862,8010.0446126647585,0.0,5,-0.7142857142857143,0.0,6,0,0,0,0,4,2020,12,22,15,21,0,2,5,1.0,8.100775193798455
7099880,1125,0,2,2020-04-01 17:52:29,135,34.88977,-82.46864000000002,34.88977,-82.46864000000002,0.0,228,512,188,89,33,285,0,1,124,135,-0.3333333333333333,-0.3333333333333333,-0.5241379310344828,3926.62760614809,0.0,5,0.7142857142857143,0.0,6,0,0,0,0,2,2020,4,1,17,52,29,2,6,1.0,7.038759689922484
6590424,910,0,2,2020-12-16 13:53:25,353,25.62762,-80.341566,25.628926,-80.34172099999998,0.091,1058,361,294,139,8,431,0,1,335,353,0.43333333333333335,0.43333333333333335,0.4413793103448276,7084.118889684592,0.0,10,0.2857142857142857,0.0,21,0,0,0,0,2,2020,12,16,13,53,25,2,6,1.0,7.906976744186051
3678301,12,0,2,2023-02-13 15:32:00,1256,40.605859,-111.890866,40.60585800000001,-111.890703,0.009,57,388,301,196,36,811,0,2,344,1244,-0.8666666666666667,-0.8666666666666667,-0.30344827586206896,369.8322259871069,-1.0,10,-0.7142857142857143,0.0,6,0,0,0,0,2,2023,2,13,15,32,0,2,1,1.0,4.418604651162793
7338412,1225,0,2,2019-10-02 02:58:00,48,34.153049,-117.294031,34.153049,-117.294031,0.0,265,467,420,197,3,960,0,3,293,48,-0.4666666666666667,-0.4666666666666667,-0.05517241379310345,3754.2368203754695,0.0,0,-1.1428571428571428,0.0,6,1,1,1,1,2,2019,10,2,2,58,0,0,6,1.0,6.976744186046516
6756265,962,0,2,2020-10-01 13:00:30,264,25.733269,-80.331645,25.732172,-80.335848,0.272,858,35,294,139,8,424,0,1,202,264,0.6666666666666666,0.6666666666666666,0.2482758620689655,7190.454935959642,0.0,3,0.2857142857142857,0.0,33,0,0,0,0,2,2020,10,1,13,0,30,2,4,1.0,7.93023255813954
6057775,734,0,2,2021-12-28 16:14:10,727,40.766605,-73.89590600000002,40.74397,-73.84700500000002,2.999,985,688,128,186,28,64,0,1,177,722,-0.6666666666666666,-0.8,-0.3310344827586207,6772.662532933468,0.0,16,0.0,0.0,3,0,0,0,0,3,2021,12,28,16,14,10,2,5,1.0,7.837209302325586
6690397,940,0,2,2020-12-23 14:53:00,371,39.989829,-75.869742,39.992489,-75.858323,0.632,1223,613,87,40,32,140,0,1,212,369,-0.8333333333333334,-0.9666666666666667,-0.027586206896551724,6057.405386835217,0.0,10,-0.2857142857142857,0.0,6,0,0,0,0,4,2020,12,23,14,53,0,2,6,1.0,7.666666666666672
7269557,1201,0,2,2019-12-18 16:14:45,75,42.86088,-84.9077,42.86034,-84.91448000000003,0.345,172,817,384,107,19,599,0,1,359,75,-1.8,-2.2666666666666666,-0.16551724137931034,5347.633294291372,0.0,17,0.5714285714285714,0.0,25,0,0,0,0,4,2019,12,18,16,14,45,2,6,1.0,7.480620155038763
6153598,768,0,2,2021-06-24 14:15:03,538,25.773378,-80.386797,25.761442,-80.38549499999998,0.8290000000000001,950,660,294,139,8,479,0,1,202,533,0.4666666666666667,0.4666666666666667,0.5793103448275863,7779.442689898901,0.0,1,0.7142857142857143,0.0,3,0,0,0,0,4,2021,6,24,14,15,3,2,4,1.0,8.054263565891478
4711831,340,0,2,2022-11-01 05:42:30,1101,45.540762,-122.679486,45.547831,-122.678483,0.491,999,672,384,150,31,1125,0,3,254,1092,-0.7,-0.7666666666666667,0.8827586206896552,6472.296439229233,0.0,14,-0.42857142857142855,8.955567066028066e-06,16,1,1,1,1,4,2022,11,1,5,42,30,0,5,1.0001905621441844,7.767441860465121
5356027,525,0,2,2022-01-30 00:59:29,760,43.00678610781189,-77.43540644608768,43.01068610781189,-77.44319644608768,0.477,848,809,501,165,28,96,0,1,284,755,-2.2333333333333334,-2.7333333333333334,0.30344827586206896,5375.805900310488,0.0,18,0.14285714285714285,0.0,25,1,1,1,1,4,2022,1,30,0,59,29,0,3,1.0,7.488372093023261
4835521,370,0,2,2022-04-23 23:08:42,880,35.23651599999999,-80.852604,35.237061,-80.852083,0.048,622,260,66,135,24,245,0,1,51,873,-0.03333333333333333,-0.03333333333333333,0.27586206896551724,5547.3545651054355,0.0,10,-0.7142857142857143,0.0,6,1,1,1,1,2,2022,4,23,23,8,42,3,2,1.0,7.534883720930236
6430070,860,0,2,2021-02-06 08:42:00,428,26.655299,-80.069693,26.650113,-80.068595,0.365,551,664,518,169,8,495,0,1,252,425,0.23333333333333334,0.23333333333333334,0.993103448275862,7406.971689971295,0.0,12,0.2857142857142857,0.0,21,0,0,0,0,10,2021,2,6,8,42,0,1,2,1.0,7.976744186046516
7701002,1261,0,2,2019-08-29 16:05:48,33,37.8526,-122.29988,37.84457,-122.29801,0.564,87,643,36,4,3,1051,0,3,232,33,0.3,0.3,-0.1103448275862069,7443.561198150738,0.0,16,1.2857142857142858,0.0,6,0,0,0,0,4,2019,8,29,16,5,48,2,4,1.0,7.984496124031013
4002036,108,0,2,2022-05-30 11:34:00,934,37.79038,-122.407136,37.790457,-122.406513,0.034,374,45,424,199,3,1024,0,3,232,926,-0.1,-0.1,-0.27586206896551724,7298.06868634849,0.0,18,0.2857142857142857,0.0,6,0,0,0,0,0,2022,5,30,11,34,0,1,1,1.0,7.953488372093027
6886498,1015,0,2,2020-10-23 17:55:19,277,25.797027,-80.32895,25.797024,-80.329083,0.008,640,879,294,139,8,391,0,1,202,277,0.4,0.4,0.6344827586206897,7084.118889684592,0.0,1,1.0,0.0,3,0,0,0,0,10,2020,10,23,17,55,19,2,0,1.0,7.906976744186051
6551162,901,0,2,2020-12-11 20:29:00,346,39.778373,-84.138407,39.77888,-84.136461,0.109,710,434,109,147,29,587,0,1,105,346,-0.5,-0.5,-0.1103448275862069,4506.734233343106,0.0,11,0.14285714285714285,0.0,21,1,1,1,1,2,2020,12,11,20,29,0,3,0,1.0,7.232558139534887
3809096,48,0,2,2022-11-17 16:19:07,1127,33.392377,-112.104398,33.392229,-112.104395,0.01,685,922,370,132,2,835,0,2,257,1117,0.06666666666666667,0.06666666666666667,-1.2413793103448276,4105.3168824937975,0.0,1,-0.7142857142857143,0.0,6,0,0,0,0,8,2022,11,17,16,19,7,2,4,1.0,7.100775193798454
4781065,357,0,2,2022-01-20 07:03:01,749,28.030417,-82.746963,28.030419,-82.746882,0.005,707,948,123,176,8,541,0,1,258,743,-0.5333333333333333,-0.5333333333333333,1.0758620689655172,7855.709681338997,-5.0,0,-1.1428571428571428,0.0,6,1,0,0,0,10,2022,1,20,7,3,1,1,4,1.0,8.06976744186047
7260491,1200,0,2,2019-12-11 08:33:00,74,34.029792,-117.712334,34.029792,-117.712334,0.0,215,591,72,197,3,925,0,3,53,74,-0.6333333333333333,-0.6333333333333333,0.6068965517241379,5723.270890736277,0.0,0,-1.1428571428571428,0.0,25,0,0,0,0,4,2019,12,11,8,33,0,1,6,1.0,7.581395348837212
7015691,1077,0,2,2020-06-27 22:55:00,245,37.344687,-120.613216,37.344687,-120.613216,0.0,97,598,19,137,3,1070,0,3,197,245,0.16666666666666666,0.16666666666666666,-0.13793103448275862,5782.894637827902,0.0,18,-0.14285714285714285,0.0,3,1,1,1,1,4,2020,6,27,22,55,0,3,2,1.0,7.596899224806207
3678301,12,0,2,2023-02-13 15:32:00,1256,40.605859,-111.890866,40.60585800000001,-111.890703,0.009,57,388,301,196,36,811,0,2,344,1244,-0.8666666666666667,-0.8666666666666667,-0.30344827586206896,369.8322259871069,-1.0,10,-0.7142857142857143,0.0,6,0,0,0,0,2,2023,2,13,15,32,0,2,1,1.0,4.418604651162793
6475659,878,0,2,2021-02-24 14:20:00,455,33.41647267325679,-112.19149231857207,33.43223267325679,-112.18707231857208,1.118,912,928,370,132,2,836,0,2,123,452,0.23333333333333334,0.23333333333333334,-1.2413793103448276,3904.7378042684336,0.0,10,-0.7142857142857143,0.0,6,0,0,0,0,4,2021,2,24,14,20,0,2,6,1.0,7.031007751937989
6510723,890,0,2,2021-02-19 10:28:00,449,25.56256,-80.385181,25.562831,-80.384912,0.025,445,924,294,139,8,461,0,1,148,446,0.23333333333333334,0.23333333333333334,0.993103448275862,7591.373293759937,0.0,12,-0.14285714285714285,0.0,25,0,0,0,0,2,2021,2,19,10,28,0,1,0,1.0,8.015503875968998
4871615,382,0,2,2022-09-29 23:05:03,1068,40.817947,-73.961732,40.815646,-73.963962,0.197,472,696,327,157,28,28,0,1,230,1059,-0.3333333333333333,-0.3333333333333333,-0.13793103448275862,8366.208128637278,0.0,15,-0.7142857142857143,0.0,6,1,1,1,1,0,2022,9,29,23,5,3,3,4,1.0,8.170542635658919
5096494,453,0,2,2023-02-10 07:12:00,1253,33.129646,-117.081619,33.129751,-117.081302,0.02,34,127,143,198,3,938,0,3,281,1241,-0.36666666666666664,-0.36666666666666664,-1.186206896551724,3628.9753525666265,0.0,2,1.4285714285714286,0.0,6,0,0,0,0,2,2023,2,10,7,12,0,1,0,1.0,6.930232558139537
4042973,128,0,2,2022-07-03 02:34:03,972,27.774087,-82.638508,27.773509000000004,-82.638504,0.04,349,11,415,176,8,512,0,1,318,963,0.43333333333333335,0.43333333333333335,0.6620689655172414,7517.175566162688,0.0,1,-0.7142857142857143,0.0,6,1,1,1,1,2,2022,7,3,2,34,3,0,3,1.0,8.000000000000005
4779047,356,0,2,2022-04-09 20:49:09,849,42.884125,-85.68118,42.884169,-85.68082199999998,0.018,864,527,537,114,19,610,0,1,130,843,-1.1,-1.3,0.2482758620689655,4197.077108868782,0.0,16,0.0,0.0,6,1,1,0,0,10,2022,4,9,20,49,9,3,2,1.0,7.131782945736438
6732947,956,0,2,2020-12-11 23:42:00,347,42.42989,-87.82560699999998,42.430001,-87.825599,0.008,704,1014,539,119,12,654,0,0,346,347,-0.9666666666666667,-1.2666666666666666,0.9655172413793104,4555.959196123838,-3.0,6,1.1428571428571428,8.955567066028066e-06,16,1,1,1,1,10,2020,12,11,23,42,0,3,0,1.000190562144539,7.248062015503879
6612686,921,0,2,2020-10-17 07:33:00,269,32.337747,-111.065904,32.339813,-111.068141,0.193,479,1006,492,175,2,862,0,2,76,269,-0.03333333333333333,-0.03333333333333333,-0.9655172413793104,1439.017169033358,0.0,12,0.2857142857142857,0.0,6,0,0,0,0,2,2020,10,17,7,33,0,1,2,1.0,5.775193798449616
6857701,1002,0,2,2020-11-06 02:28:00,298,33.689371,-117.767804,33.690531,-117.76856399999998,0.091,829,762,223,166,3,966,0,3,315,298,-0.06666666666666667,-0.06666666666666667,0.3310344827586207,6310.107609173797,0.0,0,-1.1428571428571428,0.0,6,1,1,1,1,4,2020,11,6,2,28,0,0,0,1.0,7.72868217054264
4211878,188,0,2,2023-02-06 11:46:00,1252,39.03958400000001,-94.346577,39.037618,-94.332146,0.7859999999999999,1008,787,218,110,21,668,0,0,187,1240,-0.13333333333333333,-0.13333333333333333,-0.05517241379310345,3670.350437146779,0.0,10,2.857142857142857,0.0,7,0,0,0,0,4,2023,2,6,11,46,0,1,1,1.0,6.945736434108532
7297744,1213,0,2,2019-10-19 11:25:06,57,45.51157,-122.70535,45.51464,-122.70065,0.311,111,975,384,150,31,1122,0,3,254,57,-0.4666666666666667,-0.4666666666666667,0.38620689655172413,6944.305203973292,0.0,18,0.8571428571428571,0.0,16,0,0,0,0,4,2019,10,19,11,25,6,1,2,1.0,7.875968992248067
6308803,820,0,2,2021-01-30 22:42:00,418,34.886542,-120.414303,34.886785,-120.414519,0.021,831,970,436,203,3,999,0,3,314,415,-0.8333333333333334,-0.8333333333333334,0.9655172413793104,7154.868188386047,-3.0,11,-0.7142857142857143,0.0,6,1,1,1,1,4,2021,1,30,22,42,0,3,2,1.0,7.922480620155043
5869708,676,0,2,2021-10-22 14:17:01,633,25.766087,-80.23893000000002,25.765222,-80.237299,0.118,1145,408,294,139,8,397,0,1,202,628,0.4666666666666667,0.4666666666666667,0.5793103448275863,7298.06868634849,0.0,0,-1.1428571428571428,0.0,33,0,0,0,0,2,2021,10,22,14,17,1,2,0,1.0,7.953488372093027
4002339,109,0,2,2022-12-31 05:46:50,1191,33.541961,-112.20158899999998,33.538401,-112.20203,0.247,608,494,180,132,2,843,0,2,123,1181,-0.6,-0.6,1.1310344827586207,4105.3168824937975,0.0,0,-1.1428571428571428,0.0,3,1,1,1,1,1,2022,12,31,5,46,50,0,2,1.0,7.100775193798454
4097896,150,0,2,2022-05-12 13:56:30,904,38.610654,-121.398389,38.6116,-121.401418,0.176,899,139,409,194,3,1099,0,3,191,896,0.0,0.0,-0.9379310344827586,7971.23465315284,0.0,15,-0.2857142857142857,0.0,6,0,0,0,0,0,2022,5,12,13,56,30,2,4,1.0,8.093023255813957
6923501,1024,0,2,2020-12-08 16:04:00,338,34.277998,-119.302221,34.281488,-119.305561,0.307,830,573,500,234,3,984,0,3,249,339,0.3333333333333333,0.3333333333333333,-1.4068965517241379,7226.183650080901,0.0,2,0.7142857142857143,0.0,6,0,0,0,0,4,2020,12,8,16,4,0,2,5,1.0,7.9379844961240345
4367152,234,0,2,2022-10-15 14:05:00,1096,28.498128,-81.396951,28.497348,-81.39694,0.054,697,381,357,166,8,376,0,1,245,1087,0.5666666666666667,0.5666666666666667,-0.13793103448275862,7226.183650080901,0.0,2,0.8571428571428571,0.0,6,0,0,0,0,2,2022,10,15,14,5,0,2,2,1.0,7.9379844961240345
6725974,954,0,2,2020-10-11 23:49:02,267,41.253805,-111.841703,41.254354,-111.842239,0.047,776,244,350,242,36,823,0,2,237,267,-0.7,-0.8333333333333334,-0.3310344827586207,455.94553414363236,0.0,10,0.14285714285714285,0.0,6,1,1,1,1,8,2020,10,11,23,49,2,3,3,1.0,4.604651162790699
6608014,917,0,2,2020-11-30 23:15:00,329,42.428962,-87.937923,42.428959000000006,-87.937444,0.024,798,503,504,119,12,652,0,0,346,330,-1.3333333333333333,-1.6666666666666667,0.08275862068965517,4939.073103501603,0.0,9,0.5714285714285714,0.0,3,1,1,1,1,10,2020,11,30,23,15,0,3,1,1.0,7.364341085271323
7249097,1195,0,2,2019-12-04 14:16:00,69,40.67433,-111.86778,40.67433,-111.86778,0.0,220,94,418,196,36,819,0,2,344,69,-1.2,-1.4,0.9379310344827586,463.79034299387905,-9.88,5,-0.2857142857142857,0.0,8,0,0,0,0,7,2019,12,4,14,16,0,2,6,1.0,4.620155038759694
5051893,446,0,2,2022-11-18 17:07:00,1130,41.820113,-78.286941,41.811891,-78.434863,7.638,826,251,381,134,32,109,0,1,26,1120,-1.3666666666666667,-1.6333333333333333,0.2206896551724138,2052.358081224682,0.0,18,0.0,0.0,3,1,0,0,0,2,2022,11,18,17,7,0,2,0,1.0,6.193798449612406
7013706,1076,0,2,2020-06-27 12:37:32,244,26.02799,-80.16595,26.02799,-80.16595,0.0,232,816,210,24,8,383,0,1,109,244,0.7,0.7,0.3310344827586207,7817.501514741008,0.0,1,0.7142857142857143,0.0,25,0,0,0,0,4,2020,6,27,12,37,32,2,2,1.0,8.062015503875973
4042301,127,0,2,2022-09-06 22:14:30,1037,34.092569,-118.307611,34.101688,-118.316505,0.81,987,702,269,127,3,883,0,3,55,1028,0.26666666666666666,0.26666666666666666,0.7448275862068966,6374.5867981631745,0.0,16,-0.7142857142857143,0.0,6,1,1,1,1,4,2022,9,6,22,14,30,3,5,1.0,7.744186046511632
6320176,824,0,2,2021-02-12 10:19:45,441,32.205551,-110.903971,32.205552000000004,-110.90422,0.015,410,89,492,175,2,849,0,2,76,438,-0.36666666666666664,-0.36666666666666664,-0.8,1343.6587155598513,0.0,12,-0.14285714285714285,0.0,3,0,0,0,0,1,2021,2,12,10,19,45,1,0,1.0,5.697674418604653
4557321,291,0,2,2022-10-09 19:30:31,1083,40.830657,-73.852058,40.828791,-73.837271,0.784,556,619,42,23,28,41,0,1,177,1074,-0.23333333333333334,-0.23333333333333334,-0.6068965517241379,7817.501514741008,0.0,16,0.0,0.0,6,1,1,1,0,4,2022,10,9,19,30,31,3,3,1.0,8.062015503875973
7700892,1260,0,2,2019-08-29 08:30:00,32,37.91458400000001,-122.317505,37.91458400000001,-122.317505,0.0,112,801,396,50,3,1053,0,3,44,32,0.06666666666666667,0.06666666666666667,0.13793103448275862,7298.06868634849,0.0,14,1.0,0.0,3,0,0,0,0,4,2019,8,29,8,30,0,1,4,1.0,7.953488372093027
6055520,733,0,2,2021-12-11 14:39:24,700,29.263018369535143,-82.19184279402644,29.21129836953515,-82.18468279402644,3.599,1011,793,347,133,8,537,0,1,233,695,0.5333333333333333,0.5333333333333333,-0.13793103448275862,7226.183650080901,0.0,18,0.0,0.0,25,0,0,0,0,4,2021,12,11,14,39,24,2,2,1.0,7.9379844961240345
7633782,1245,0,2,2017-09-15 15:58:02,3,30.74707,-85.54647,30.74915,-85.55733000000002,0.6609999999999999,230,659,74,239,8,325,0,0,355,3,0.6,0.6,0.3310344827586207,7084.118889684592,0.0,1,1.0,0.0,6,0,0,0,0,4,2017,9,15,15,58,2,2,0,1.0,7.906976744186051
5662818,596,0,2,2021-09-25 12:52:30,601,28.567115,-81.210264,28.56669,-81.20678199999998,0.213,942,106,357,166,8,351,0,1,245,597,0.6,0.6,-0.027586206896551724,7119.422981345007,0.0,15,-0.42857142857142855,0.0,25,0,0,0,0,2,2021,9,25,12,52,30,2,2,1.0,7.914728682170549
5484316,559,0,2,2021-10-24 20:16:59,634,38.945693,-76.858292,38.957109,-76.86471999999998,0.861,546,603,250,182,18,161,0,1,47,630,-0.2,-0.2,0.6620689655172414,7443.561198150738,0.0,0,-1.1428571428571428,0.0,6,1,1,1,1,4,2021,10,24,20,16,59,3,3,1.0,7.984496124031013
5298418,507,0,2,2022-09-24 11:20:21,1064,36.104909,-86.766818,36.106149,-86.767662,0.098,523,778,320,56,34,555,0,0,33,1055,0.0,0.0,0.027586206896551724,5547.3545651054355,0.0,12,0.5714285714285714,0.0,3,0,0,0,0,4,2022,9,24,11,20,21,1,2,1.0,7.534883720930236
5925798,692,0,2,2021-05-09 06:13:30,495,25.927684,-80.188233,25.929288,-80.18830600000003,0.111,958,276,294,139,8,447,0,1,151,491,0.23333333333333334,0.23333333333333334,0.496551724137931,7666.157862014547,0.0,1,0.14285714285714285,0.0,6,1,1,0,0,7,2021,5,9,6,13,30,1,3,1.0,8.03100775193799
5821097,656,0,2,2021-12-23 10:57:02,720,33.936127,-84.496911,33.899374,-84.471251,2.935,1010,675,283,47,9,298,0,1,199,715,-0.6333333333333333,-0.6333333333333333,-0.5793103448275863,4655.704149551334,0.0,0,-1.1428571428571428,0.0,6,0,0,0,0,4,2021,12,23,10,57,2,1,4,1.0,7.279069767441865
6108123,756,0,2,2021-05-30 13:59:00,507,37.18436,-93.317816,37.179959,-93.318045,0.304,1036,371,461,88,21,677,0,0,304,503,-0.03333333333333333,-0.03333333333333333,-0.1103448275862069,4060.0447224949157,0.0,10,0.0,0.0,6,0,0,0,0,10,2021,5,30,13,59,0,2,3,1.0,7.085271317829463
4961825,412,0,2,2022-01-23 14:07:00,751,42.440394,-82.91954100000002,42.424443,-82.928901,1.2009999999999998,1177,647,196,241,19,596,0,1,71,746,-1.4666666666666666,-1.8,-0.08275862068965517,4808.6019012088045,0.0,5,0.2857142857142857,0.0,6,0,0,0,0,2,2022,1,23,14,7,0,2,3,1.0,7.325581395348841
4487414,264,0,2,2022-03-06 21:02:00,813,37.80830025654884,-122.36704230250184,37.78524025654885,-122.39221230250185,2.104,1203,549,424,199,3,1026,0,3,232,807,-0.6333333333333333,-0.7666666666666667,0.6068965517241379,8610.632540094211,0.0,17,0.0,0.0,6,1,1,1,1,4,2022,3,6,21,2,0,3,3,1.0,8.217054263565895
6275727,809,0,2,2021-10-17 12:41:13,624,32.305273,-81.04421500000002,32.30577,-81.043338,0.062,566,187,195,111,33,294,0,1,291,618,-0.03333333333333333,-0.03333333333333333,-0.5793103448275863,7666.157862014547,0.0,9,0.7142857142857143,0.0,6,0,0,0,0,2,2021,10,17,12,41,13,2,3,1.0,8.03100775193799
4016366,114,0,2,2022-12-24 22:20:00,1184,25.82311749,-80.20638585,25.91093749,-80.21001585,6.072,1026,814,294,139,8,395,0,1,202,1174,-0.5666666666666667,-0.5666666666666667,-0.16551724137931034,8246.102756222894,0.0,9,0.0,0.0,3,1,1,1,1,4,2022,12,24,22,20,0,3,2,1.0,8.14728682170543
4666637,325,0,2,2022-04-17 21:03:30,867,25.626391,-80.412993,25.625576,-80.414583,0.114,897,402,294,139,8,482,0,1,335,860,0.3333333333333333,0.3333333333333333,0.4413793103448276,7190.454935959642,0.0,2,0.14285714285714285,0.0,25,1,1,1,0,5,2022,4,17,21,3,30,3,3,1.0,7.93023255813954
7219854,1186,0,2,2020-02-19 08:58:00,102,40.331105,-122.281623,40.331105,-122.281623,0.0,239,763,100,226,3,1112,0,3,275,102,-0.4666666666666667,-0.4666666666666667,-0.8,6057.405386835217,0.0,5,0.14285714285714285,0.0,6,0,0,0,0,4,2020,2,19,8,58,0,1,6,1.0,7.666666666666672
5992912,711,0,2,2021-06-02 16:07:10,510,32.0013177393341,-81.28658652266844,32.0086677393341,-81.27956652266843,0.654,1156,965,442,37,9,307,0,1,325,506,0.4666666666666667,0.4666666666666667,0.2482758620689655,7370.526722608653,0.0,11,0.5714285714285714,0.0,21,0,0,0,0,4,2021,6,2,16,7,10,2,6,1.0,7.968992248062019
7334018,1224,0,2,2019-11-20 07:00:40,67,45.25956,-122.76941,45.25956,-122.76941,0.0,62,278,21,42,31,1116,0,3,345,67,-0.8,-0.9333333333333333,0.6620689655172414,6944.305203973292,0.0,5,0.0,0.0,3,1,0,0,0,2,2019,11,20,7,0,40,1,6,1.0,7.875968992248067
4102070,156,0,2,2022-08-30 22:50:00,1024,28.426572,-81.57919,28.426592,-81.57771600000002,0.09,439,54,357,166,8,368,0,1,163,1015,0.4,0.4,0.7448275862068966,7154.868188386047,0.0,14,-0.7142857142857143,0.0,21,1,1,1,1,2,2022,8,30,22,50,0,3,5,1.0,7.922480620155043
6507213,888,0,2,2021-02-02 21:43:00,423,40.840408,-73.886131,40.835893,-73.869997,0.899,1022,949,42,23,28,40,0,1,177,420,-1.1666666666666667,-1.5666666666666667,0.3310344827586207,5404.0975412243615,0.0,5,2.0,0.0,4,1,1,1,1,2,2021,2,2,21,43,0,3,5,1.0,7.4961240310077555
7700892,1260,0,2,2019-08-29 08:30:00,32,37.91458400000001,-122.317505,37.91458400000001,-122.317505,0.0,112,801,396,50,3,1053,0,3,44,32,0.06666666666666667,0.06666666666666667,0.13793103448275862,7298.06868634849,0.0,14,1.0,0.0,3,0,0,0,0,4,2019,8,29,8,30,0,1,4,1.0,7.953488372093027
5288946,504,0,2,2022-05-20 19:20:08,915,25.572457,-80.37736600000002,25.571009,-80.377101,0.101,1063,936,294,139,8,473,0,1,335,907,0.36666666666666664,0.36666666666666664,0.4413793103448276,7591.373293759937,0.0,1,1.4285714285714286,0.0,16,0,0,0,0,2,2022,5,20,19,20,8,3,0,1.0,8.015503875968998
6825102,988,0,2,2020-10-21 18:04:00,274,30.288501,-81.627312,30.292901,-81.632042,0.415,555,815,227,66,8,313,0,1,224,274,0.36666666666666664,0.36666666666666664,0.6620689655172414,7628.69200469209,0.0,6,0.14285714285714285,0.0,21,0,0,0,0,4,2020,10,21,18,4,0,3,6,1.0,8.023255813953492
4075508,142,0,2,2022-07-13 17:19:00,978,34.222494,-118.849235,34.223596,-118.848755,0.081,29,582,484,234,3,917,0,3,52,969,0.03333333333333333,0.03333333333333333,0.08275862068965517,6806.715576020974,0.0,18,0.0,0.0,6,0,0,0,0,4,2022,7,13,17,19,0,2,6,1.0,7.844961240310081
4045898,130,0,2,2022-04-12 17:39:16,858,25.843059,-80.23338199999998,25.846866,-80.233522,0.263,887,286,294,139,8,414,0,1,241,852,0.36666666666666664,0.36666666666666664,-0.30344827586206896,7817.501514741008,0.0,1,1.0,0.0,25,0,0,0,0,2,2022,4,12,17,39,16,2,5,1.0,8.062015503875973
5281642,500,0,2,2022-12-23 20:25:13,1181,33.628583,-112.01556200000002,33.628578000000005,-112.017705,0.123,430,133,370,132,2,833,0,2,299,1171,-0.5,-0.5,-0.2206896551724138,3292.181454495984,0.0,0,-1.1428571428571428,0.0,6,1,1,1,1,5,2022,12,23,20,25,13,3,0,1.0,6.798449612403105
3767515,37,0,2,2022-09-13 19:03:33,1046,35.88220300000001,-78.574237,35.880642,-78.57401999999998,0.109,463,51,388,236,24,242,0,1,276,1037,0.4,0.4,-0.7172413793103448,5664.141694889966,0.0,16,-0.2857142857142857,0.0,25,0,0,0,0,2,2022,9,13,19,3,33,3,5,1.0,7.565891472868221
4842448,375,0,2,2022-03-07 07:14:06,814,38.898588,-77.031943,38.899194,-77.03195799999997,0.042,350,2,507,61,6,153,0,1,70,808,-0.16666666666666666,-0.16666666666666666,0.2482758620689655,7013.932356208752,0.0,10,1.1428571428571428,0.0,21,0,0,0,0,0,2022,3,7,7,14,6,1,1,1.0,7.891472868217059
6756265,962,0,2,2020-10-01 13:00:30,264,25.733269,-80.331645,25.732172,-80.335848,0.272,858,35,294,139,8,424,0,1,202,264,0.6666666666666666,0.6666666666666666,0.2482758620689655,7190.454935959642,0.0,3,0.2857142857142857,0.0,33,0,0,0,0,2,2020,10,1,13,0,30,2,4,1.0,7.93023255813954
5918731,688,0,2,2021-06-29 09:36:00,542,29.496546,-82.87270600000002,29.497772,-82.872702,0.085,637,284,71,125,8,333,0,1,59,538,0.3333333333333333,0.3333333333333333,0.8827586206896552,7971.23465315284,-5.0,1,-0.2857142857142857,0.0,6,0,0,0,0,10,2021,6,29,9,36,0,1,5,1.0,8.093023255813957
